epoch,1,20.9083, perf:err,0.222222
epoch,2,0.23259, perf:err,0.222222
epoch,3,0.146039, perf:err,0.222222
epoch,4,0.124916, perf:err,0.222222
epoch,5,0.108189, perf:err,0
epoch,6,0.109313, perf:err,0.037037
epoch,7,0.0719519, perf:err,0
epoch,8,0.0876158, perf:err,0.37037
epoch,9,0.189802, perf:err,0.759259
epoch,10,0.261151, perf:err,0.777778
epoch,11,0.281184, perf:err,0.0555556
epoch,12,0.136114, perf:err,0
epoch,13,0.0771464, perf:err,0
epoch,14,0.083028, perf:err,0.0185185
epoch,15,0.127381, perf:err,0.759259
epoch,16,0.303681, perf:err,0.777778
epoch,17,0.420369, perf:err,0.777778
epoch,18,0.578732, perf:err,0.777778
epoch,19,0.597393, perf:err,0.777778
epoch,20,0.51923, perf:err,0.777778
epoch,21,0.364419, perf:err,0.777778
epoch,22,0.342979, perf:err,0.759259
epoch,23,0.266794, perf:err,0.777778
epoch,24,0.316369, perf:err,0.777778
epoch,25,0.435447, perf:err,0.777778
epoch,26,0.497967, perf:err,0.777778
epoch,27,0.656848, perf:err,0.777778
epoch,28,0.495045, perf:err,0.777778
epoch,29,0.34008, perf:err,0.777778
epoch,30,0.358303, perf:err,0.759259
epoch,31,0.327628, perf:err,0.759259
epoch,32,0.302891, perf:err,0.333333
epoch,33,0.26739, perf:err,0.777778
epoch,34,0.459025, perf:err,0.777778
epoch,35,0.659528, perf:err,0.777778
epoch,36,0.615054, perf:err,0.777778
epoch,37,0.463037, perf:err,0.777778
epoch,38,0.429797, perf:err,0.666667
epoch,39,0.276787, perf:err,0.537037
epoch,40,0.235101, perf:err,0.0555556
epoch,41,0.159466, perf:err,0.462963
epoch,42,0.239217, perf:err,0.740741
epoch,43,0.281192, perf:err,0.703704
epoch,44,0.284734, perf:err,0.777778
epoch,45,0.391354, perf:err,0.777778
epoch,46,0.425085, perf:err,0.777778
epoch,47,0.527861, perf:err,0.777778
epoch,48,0.454846, perf:err,0.148148
epoch,49,0.177788, perf:err,0
epoch,50,0.111556, perf:err,0
epoch,51,0.111138, perf:err,0.0185185
epoch,52,0.148469, perf:err,0.12963
epoch,53,0.209035, perf:err,0.462963
epoch,54,0.257028, perf:err,0.777778
epoch,55,0.457706, perf:err,0.777778
epoch,56,0.509654, perf:err,0.777778
epoch,57,0.413259, perf:err,0.12963
epoch,58,0.193692, perf:err,0
epoch,59,0.125551, perf:err,0
epoch,60,0.164079, perf:err,0.037037
epoch,61,0.19564, perf:err,0.759259
epoch,62,0.272194, perf:err,0.0555556
epoch,63,0.198143, perf:err,0.537037
epoch,64,0.230706, perf:err,0.388889
epoch,65,0.197455, perf:err,0.0925926
epoch,66,0.182334, perf:err,0.0740741
epoch,67,0.161251, perf:err,0.259259
epoch,68,0.174047, perf:err,0.259259
epoch,69,0.178191, perf:err,0.0185185
epoch,70,0.149873, perf:err,0.0185185
epoch,71,0.138829, perf:err,0.0185185
epoch,72,0.126316, perf:err,0
epoch,73,0.102943, perf:err,0.0185185
epoch,74,0.137905, perf:err,0.037037
epoch,75,0.186687, perf:err,0.777778
epoch,76,0.447556, perf:err,0.777778
epoch,77,0.379485, perf:err,0.425926
epoch,78,0.206729, perf:err,0.0185185
epoch,79,0.129913, perf:err,0
epoch,80,0.0786414, perf:err,0
epoch,81,0.0778732, perf:err,0
epoch,82,0.0404802, perf:err,0.0185185
epoch,83,0.0201235, perf:err,0.0185185
epoch,84,0.0143802, perf:err,0.037037
epoch,85,0.0105009, perf:err,0.037037
epoch,86,0.0128615, perf:err,0.037037
epoch,87,0.0109767, perf:err,0.037037
epoch,88,0.00993594, perf:err,0.037037
epoch,89,0.00939408, perf:err,0.037037
epoch,90,0.0106764, perf:err,0.037037
epoch,91,0.0123964, perf:err,0.037037
epoch,92,0.0104636, perf:err,0.037037
epoch,93,0.00874881, perf:err,0.037037
epoch,94,0.00769572, perf:err,0.037037
epoch,95,0.00929191, perf:err,0.037037
epoch,96,0.00859775, perf:err,0.037037
epoch,97,0.012011, perf:err,0.037037
epoch,98,0.0112012, perf:err,0.037037
epoch,99,0.0110639, perf:err,0.037037
epoch,100,0.00785143, perf:err,0.037037
