epoch,1,21.2998, perf:err,0.222222
epoch,2,0.229523, perf:err,0.222222
epoch,3,0.146094, perf:err,0.222222
epoch,4,0.131964, perf:err,0.222222
epoch,5,0.11476, perf:err,0.222222
epoch,6,0.0977958, perf:err,0.222222
epoch,7,0.100665, perf:err,0.222222
epoch,8,0.157479, perf:err,0.222222
epoch,9,0.339014, perf:err,0.222222
epoch,10,0.525081, perf:err,0.222222
epoch,11,0.208368, perf:err,0.166667
epoch,12,0.0795594, perf:err,0.111111
epoch,13,0.0648849, perf:err,0.037037
epoch,14,0.0353923, perf:err,0.0185185
epoch,15,0.0369143, perf:err,0.0185185
epoch,16,0.0583879, perf:err,0.12963
epoch,17,0.191552, perf:err,0.222222
epoch,18,0.597227, perf:err,0.222222
epoch,19,0.877691, perf:err,0.222222
epoch,20,0.895192, perf:err,0.222222
epoch,21,0.440421, perf:err,0.222222
epoch,22,0.210641, perf:err,0.166667
epoch,23,0.150492, perf:err,0.148148
epoch,24,0.149344, perf:err,0.148148
epoch,25,0.192863, perf:err,0.166667
epoch,26,0.315253, perf:err,0.222222
epoch,27,0.588502, perf:err,0.222222
epoch,28,0.880351, perf:err,0.222222
epoch,29,1.2233, perf:err,0.222222
epoch,30,0.662232, perf:err,0.222222
epoch,31,0.404806, perf:err,0.148148
epoch,32,0.276531, perf:err,0.148148
epoch,33,0.200309, perf:err,0.0925926
epoch,34,0.0904887, perf:err,0.0925926
epoch,35,0.0884972, perf:err,0.111111
epoch,36,0.104345, perf:err,0.111111
epoch,37,0.12447, perf:err,0.148148
epoch,38,0.332686, perf:err,0.203704
epoch,39,0.635283, perf:err,0.222222
epoch,40,0.892081, perf:err,0.222222
epoch,41,0.848838, perf:err,0.222222
epoch,42,0.505709, perf:err,0.148148
epoch,43,0.229563, perf:err,0.148148
epoch,44,0.131136, perf:err,0.111111
epoch,45,0.0982091, perf:err,0.111111
epoch,46,0.0969478, perf:err,0.111111
epoch,47,0.116224, perf:err,0.111111
epoch,48,0.101317, perf:err,0.111111
epoch,49,0.119309, perf:err,0.148148
epoch,50,0.197683, perf:err,0.148148
epoch,51,0.398575, perf:err,0.222222
epoch,52,0.57423, perf:err,0.222222
epoch,53,0.596788, perf:err,0.222222
epoch,54,0.392776, perf:err,0.148148
epoch,55,0.20776, perf:err,0.148148
epoch,56,0.122271, perf:err,0.111111
epoch,57,0.0932062, perf:err,0.111111
epoch,58,0.0436493, perf:err,0.0925926
epoch,59,0.0242787, perf:err,0.0925926
epoch,60,0.0363309, perf:err,0.111111
epoch,61,0.1379, perf:err,0.148148
epoch,62,0.309114, perf:err,0.203704
epoch,63,0.406074, perf:err,0.203704
epoch,64,0.506139, perf:err,0.148148
epoch,65,0.331747, perf:err,0.148148
epoch,66,0.262601, perf:err,0.111111
epoch,67,0.167821, perf:err,0.111111
epoch,68,0.0955165, perf:err,0.111111
epoch,69,0.0737811, perf:err,0.111111
epoch,70,0.0606668, perf:err,0.111111
epoch,71,0.0608932, perf:err,0.111111
epoch,72,0.0955496, perf:err,0.111111
epoch,73,0.18147, perf:err,0.148148
epoch,74,0.342576, perf:err,0.148148
epoch,75,0.500536, perf:err,0.148148
epoch,76,0.230457, perf:err,0.111111
epoch,77,0.121592, perf:err,0.111111
epoch,78,0.10141, perf:err,0.111111
epoch,79,0.087214, perf:err,0.111111
epoch,80,0.0822766, perf:err,0.111111
epoch,81,0.0651046, perf:err,0.111111
epoch,82,0.0351496, perf:err,0.0740741
epoch,83,0.017968, perf:err,0.0740741
epoch,84,0.0122975, perf:err,0.0740741
epoch,85,0.00961431, perf:err,0.0740741
epoch,86,0.00852091, perf:err,0.0740741
epoch,87,0.0111195, perf:err,0.0740741
epoch,88,0.00969546, perf:err,0.0740741
epoch,89,0.00902731, perf:err,0.0740741
epoch,90,0.00801254, perf:err,0.0740741
epoch,91,0.00717689, perf:err,0.0740741
epoch,92,0.00866856, perf:err,0.0740741
epoch,93,0.00893709, perf:err,0.0740741
epoch,94,0.00899697, perf:err,0.0740741
epoch,95,0.00969991, perf:err,0.0740741
epoch,96,0.0111407, perf:err,0.0740741
epoch,97,0.00862553, perf:err,0.0740741
epoch,98,0.00694713, perf:err,0.0740741
epoch,99,0.00927974, perf:err,0.0740741
epoch,100,0.0101547, perf:err,0.0740741
